"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","navigateToContactUsPage","Capital Now Mobile Test Suite","2026-08-26","broken","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","navigateToContactUsPage"
"","1","homePagedisplayed","Capital Now - Registration Suite Exclusions","2026-09-01","failed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","homePagedisplayed"
"Verify Continue button is enabled when a valid monthly salary with minimum 4 digits is entered along with all other mandatory fields.","60413","SF_028 - Verify valid monthly salary value is accepted successfully","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyValidMonthlySalaryAccepted"
"","13720","Verify tapping the Add (+) button increases the selected gift card quantity and updates the Amount to Pay accordingly.","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifyPlusButtonIncreasesQuantityAndAmountToPay"
"Verify Terms & Conditions section expands to show its content, and collapses correctly when toggled again.","49293","GC_017, GC_018","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyTermsAndConditionsExpandAndCollapse"
"Verify that the user cannot upload a PDF attachment exceeding the 2 MB size limit and an appropriate validation message is displayed.","304234","CU_010 - Verify attachment exceeding the 2 MB size limit is rejected with appropriate validation","Capital Now Mobile Test Suite","2026-08-26","skipped","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_010_verifyAttachmentExceeding2MBIsRejected"
"Verify applying a valid promo code displays the Offer Amount and correctly recalculates the Disbursal Amount for both eligible withdrawal options.","94900","WD_026 - Verify valid promo code is applied and Disbursal Amount is recalculated correctly","Capital Now Mobile Test Suite","2026-08-14","passed","2026-08-14","org.capital.now.mobile.test.VerificationSteps.WithdrawTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.VerificationSteps.WithdrawTest","verifyValidPromoCodeUpdatesLoanSummaryCorrectly"
"Select a Query, select a Sub Query, then change the Query. Verify the Sub Query field resets and does not retain the previously selected Sub Query option.","292509","CU_005 - Verify changing the selected Query refreshes the Subquery field and does not retain a Subquery that belongs to the previously selected Query","Capital Now Mobile Test Suite","2026-08-25","broken","2026-08-25","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_005_verifyChangingQueryResetsSubQueryField"
"","0","pushContactUsTestFilesToDevice","Capital Now Mobile Test Suite","2026-08-26","broken","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","pushContactUsTestFilesToDevice"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in office pincode field.","62229","SF_035 - Verify Office Pincode field does not accept alphabets or special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","SF_035_verifyOfficePincodeDoesNotAcceptInvalidCharacters"
"Verify Sort option displays the available sorting criteria: Popularity, Price - Low to High, and Price - High to Low.","3106","GC_004","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifySortDropdownShowsExpectedOptions"
"Verify Continue button is disabled when House/Flat/Block No has less than 3 characters (SF_050) and when Apartment/Road/Area has less than 3 characters (SF_051), and Continue button is enabled when both fields have valid input.","73061","SF_052_SF_053 - Verify Continue button remains disabled when House Number or Apartment field has less than 3 characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","verifyContinueButtonDisabledForMinCharValidation"
"Verify How to Redeem section expands to show its content, and collapses correctly when toggled again.","69499","GC_015, GC_016","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifyHowToRedeemExpandAndCollapse"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in monthly salary field.","56368","SF_030 - Verify Continue CTA remains disabled when Monthly Salary field contains alphabets or invalid special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonDisabledForInvalidSalaryCharacters"
"Verify Continue CTA remains disabled when any mandatory employment field is missing and becomes enabled only after all mandatory fields are provided.","56694","SF_023 - Verify Continue CTA remains disabled until all mandatory employment details are filled","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonForMandatoryFields"
"Verify that tapping on a ticket card in the Ticket History screen successfully navigates to the dispute details screen.","3616","CIBIL_017 - Verify tapping a ticket from Ticket History opens the corresponding dispute details screen","Capital Now Mobile Test Suite","2026-08-20","passed","2026-08-20","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","verifyTappingTicketOpensDisputeDetailsScreen"
"Verify Reason for Dispute dropdown displays all configured dispute reasons and allows multiple reasons to be selected and displayed as tags.","3883","CIBIL_005 - Verify Reason for Dispute dropdown displays available options and allows multiple values to be selected","Capital Now Mobile Test Suite","2026-08-19","passed","2026-08-19","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","verifyReasonForDisputeAllowsMultipleSelections"
"Verify each displayed gift card shows a valid discount percentage and the discount information is displayed correctly.","9502","GC_003","Capital Now Mobile Test Suite","2026-08-27","passed","2026-08-27","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyGiftCardDiscountFormatIsValid"
"","242013","GC_006","Capital Now Mobile Test Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyPriceLowToHighSort"
"","0","resetAppState","Surefire suite","2026-08-27","broken","2026-08-27","org.capital.now.mobile.test.Support.ContactUsTest","Surefire test","org.capital.now.mobile.test.Support.ContactUsTest","resetAppState"
"Verify that the user can successfully upload supported PDF, PNG and JPG attachments from the Contact Us screen.","245011","CU_009 - Verify user can upload valid PDF, PNG and JPG attachments successfully","Capital Now Mobile Test Suite","2026-08-26","passed","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_009_verifyUserCanUploadValidAttachments"
"Verify Back navigation from Gift Card Details returns the user to the Gift Cards listing screen without application crash or unexpected behavior.","26062","GC_020","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifyBackNavigationFromDetailsReturnsToListing"
